frame;t;x;y;Feeder
9;0,3;-0,001;0,002;C
10;0,334;-0,001;0,002;C
11;0,367;-0,001;0,002;C
12;0,4;-0,001;0,002;C
13;0,434;-0,001;0,002;C
14;0,467;-0,001;0,002;C
15;0,501;-0,001;0,002;C
16;0,534;-0,001;0,002;C
17;0,567;-0,001;0,002;C
18;0,601;-0,001;0,002;C
19;0,634;-0,001;0,002;C
20;0,667;-0,001;0,002;C
21;0,701;-0,001;0,002;C
22;0,734;-0,001;0,002;C
23;0,767;-0,001;0,002;C
24;0,801;-0,001;0,002;C
25;0,834;-0,001;0,002;C
26;0,868;-0,001;0,002;C
27;0,901;-0,001;0,002;C
28;0,934;-0,001;0,002;C
29;0,968;-0,001;0,002;C
30;1,001;-0,001;0,002;C
31;1,034;-0,001;0,002;C
32;1,068;-0,001;0,002;C
33;1,101;-0,001;0,002;C
34;1,134;-0,001;0,002;C
35;1,168;-0,001;0,002;C
36;1,201;-0,001;0,002;C
37;1,235;-0,001;0,002;C
38;1,268;-0,001;0,002;C
39;1,301;-0,001;0,002;C
40;1,335;-0,001;0,002;C
41;1,368;-0,001;0,002;C
42;1,401;-0,001;0,002;C
43;1,435;-0,001;0,002;C
44;1,468;-0,001;0,002;C
45;1,502;-0,001;0,002;C
46;1,535;-0,001;0,002;C
47;1,568;-0,001;0,002;C
48;1,602;-0,001;0,002;C
49;1,635;-0,001;0,002;C
50;1,668;-0,001;0,002;C
51;1,702;-0,001;0,002;C
52;1,735;-0,001;0,002;C
53;1,768;-0,001;0,002;C
54;1,802;-0,001;0,002;C
55;1,835;-0,001;0,002;C
56;1,869;-0,001;0,002;C
57;1,902;-0,001;0,002;C
58;1,935;-0,001;0,002;C
59;1,969;-0,001;0,002;C
60;2,002;-0,001;0,002;C
61;2,035;-0,001;0,002;C
62;2,069;-0,001;0,002;C
63;2,102;-0,001;0,002;C
64;2,135;-0,001;0,002;C
65;2,169;-0,001;0,002;C
66;2,202;-0,001;0,002;C
67;2,236;-0,001;0,002;C
68;2,269;-0,001;0,002;C
69;2,302;-0,001;0,002;C
70;2,336;-0,001;0,002;C
71;2,369;-0,001;0,002;C
72;2,402;-0,001;0,002;C
73;2,436;-0,001;0,002;C
74;2,469;-0,001;0,002;C
75;2,502;-0,001;0,002;C
76;2,536;-0,001;0,002;C
77;2,569;-0,001;0,002;C
78;2,603;-0,001;0,002;C
79;2,636;-0,001;0,002;C
80;2,669;-0,001;0,002;C
81;2,703;-0,001;0,003;C
82;2,736;-0,001;0,004;OUT
83;2,769;-0,001;0,006;OUT
84;2,803;-0,002;0,007;OUT
85;2,836;-0,001;0,007;OUT
86;2,87;-0,001;0,008;OUT
87;2,903;-0,001;0,008;OUT
88;2,936;-0,001;0,008;OUT
89;2,97;-0,001;0,007;OUT
90;3,003;-0,001;0,007;OUT
91;3,036;-0,001;0,007;OUT
92;3,07;-0,001;0,007;OUT
93;3,103;-0,001;0,007;OUT
94;3,136;-0,001;0,006;OUT
95;3,17;-0,001;0,004;OUT
96;3,203;-0,001;0,004;OUT
97;3,237;-0,001;0,003;C
98;3,27;-0,001;0,003;C
99;3,303;-0,001;0,003;C
100;3,337;-0,001;0,003;C
101;3,37;-0,001;0,002;C
102;3,403;-0,001;0,002;C
103;3,437;-0,001;0,002;C
104;3,47;-0,001;0,002;C
105;3,504;-0,001;0,002;C
106;3,537;-0,001;0,002;C
107;3,57;-0,001;0,002;C
108;3,604;-0,001;0,002;C
109;3,637;-0,001;0,002;C
110;3,67;-0,001;0,002;C
111;3,704;-0,001;0,002;C
112;3,737;-0,001;0,002;C
113;3,77;-0,001;0,002;C
114;3,804;-0,001;0,002;C
115;3,837;-0,001;0,002;C
116;3,871;-0,001;0,002;C
117;3,904;-0,001;0,002;C
118;3,937;-0,001;0,002;C
119;3,971;-0,001;0,002;C
120;4,004;-0,001;0,002;C
121;4,037;-0,001;0,002;C
122;4,071;-0,001;0,002;C
123;4,104;-0,001;0,002;C
124;4,137;-0,001;0,002;C
125;4,171;0;0,004;C
126;4,204;0,001;0,005;OUT
127;4,238;0,001;0,007;OUT
128;4,271;0,002;0,009;OUT
129;4,304;0,003;0,01;OUT
130;4,338;0,003;0,01;OUT
131;4,371;0,003;0,011;OUT
132;4,404;0,003;0,011;OUT
133;4,438;0,003;0,011;OUT
134;4,471;0,003;0,01;OUT
135;4,505;0,003;0,01;OUT
136;4,538;0,003;0,01;OUT
137;4,571;0,003;0,01;OUT
138;4,605;0,003;0,01;OUT
139;4,638;0,002;0,009;OUT
140;4,671;0;0,008;OUT
141;4,705;-0,003;0,004;OUT
142;4,738;-0,001;0,005;OUT
143;4,771;-0,001;0,004;OUT
144;4,805;-0,002;0,004;OUT
145;4,838;-0,002;0,004;OUT
146;4,872;-0,002;0,004;OUT
147;4,905;-0,002;0,004;OUT
148;4,938;-0,002;0,004;OUT
149;4,972;-0,002;0,004;OUT
150;5,005;-0,002;0,003;C
151;5,038;-0,002;0,003;C
152;5,072;-0,001;0,003;C
153;5,105;-0,001;0,002;C
154;5,138;-0,001;0,002;C
155;5,172;-0,001;0,002;C
156;5,205;-0,001;0,002;C
